#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_brachental;Brachental;Brachental;Brachental;;Brachental;;;;;;;;;x
b_brachental_adj;Brachentalian;;brachentaler;;;;;;;;;;;x
b_brackenfels;Brackenfels;Brackenfels;Brackenfels;;Brackenfels;;;;;;;;;x
b_brackenfels_adj;Brackenfelsian;;brackenfelser;;;;;;;;;;;x
b_brandons_honor;Brandons Honor;Brandons Honor;Brandons Honor;;Brandons Honor;;;;;;;;;x
b_brandons_honor_adj;Brandons Honorian;;Brandons Honorer;;;;;;;;;;;x
b_branningsgrund;Branningsgrund;Branningsgrund;Branningsgrund;;Branningsgrund;;;;;;;;;x
b_branningsgrund_adj;Branningsgrundian;;branningsgrunder;;;;;;;;;;;x
b_breitenbruck;Breitenbruck;Breitenbruck;Breitenbruck;;Breitenbruck;;;;;;;;;x
b_breitenbruck_adj;Breitenbruckian;;breitenbrucker;;;;;;;;;;;x
b_breitenbruck_2;Breitenbruck;Breitenbruck;Breitenbruck;;Breitenbruck;;;;;;;;;x
b_breitenbruck_2_adj;Breitenbruckian;;breitenbrucker;;;;;;;;;;;x
b_breitenbruck_3;Breitenbruck;Breitenbruck;Breitenbruck;;Breitenbruck;;;;;;;;;x
b_breitenbruck_3_adj;Breitenbruckian;;breitenbrucker;;;;;;;;;;;x
b_breitenbruck_4;Breitenbruck;Breitenbruck;Breitenbruck;;Breitenbruck;;;;;;;;;x
b_breitenbruck_4_adj;Breitenbruckian;;breitenbrucker;;;;;;;;;;;x
b_breitenbruck_5;Breitenbruck;Breitenbruck;Breitenbruck;;Breitenbruck;;;;;;;;;x
b_breitenbruck_5_adj;Breitenbruckian;;breitenbrucker;;;;;;;;;;;x
b_breitenhain;Breitenhain;Breitenhain;Breitenhain;;Breitenhain;;;;;;;;;x
b_breitenhain_adj;Breitenhainian;;breitenhainer;;;;;;;;;;;x
b_breitewacht;Breitewacht;Breitewacht;Breitewacht;;Breitewacht;;;;;;;;;x
b_breitewacht_adj;Breitewachtian;;breitewachter;;;;;;;;;;;x
b_brendiltal;Brendiltal;Brendiltal;Brendiltal;;Brendiltal;;;;;;;;;x
b_brendiltal_adj;Brendiltalian;;brendiltaler;;;;;;;;;;;x
b_brendiltal_2;Brendiltal;Brendiltal;Brendiltal;;Brendiltal;;;;;;;;;x
b_brendiltal_2_adj;Brendiltalian;;brendiltaler;;;;;;;;;;;x
b_brendiltal_3;Brendiltal;Brendiltal;Brendiltal;;Brendiltal;;;;;;;;;x
b_brendiltal_3_adj;Brendiltalian;;brendiltaler;;;;;;;;;;;x
b_bugenhog;Bugenhog;Bugenhog;Bugenhog;;Bugenhog;;;;;;;;;x
b_bugenhog_adj;Bugenhogian;;bugenhoger;;;;;;;;;;;x
b_bugenhog_2;Bugenhog;Bugenhog;Bugenhog;;Bugenhog;;;;;;;;;x
b_bugenhog_2_adj;Bugenhogian;;bugenhoger;;;;;;;;;;;x
b_city_of_light;City of Light;City of Light;City of Light;;City of Light;;;;;;;;;x
b_city_of_light_adj;City of Lightian;;City of Lighter;;;;;;;;;;;x
b_cresseneck;Cresseneck;Cresseneck;Cresseneck;;Cresseneck;;;;;;;;;x
b_cresseneck_adj;Cresseneckian;;cressenecker;;;;;;;;;;;x
b_darpatwacht;Darpatwacht;Darpatwacht;Darpatwacht;;Darpatwacht;;;;;;;;;x
b_darpatwacht_adj;Darpatwachtian;;darpatwachter;;;;;;;;;;;x
b_darrenfurt;Darrenfurt;Darrenfurt;Darrenfurt;;Darrenfurt;;;;;;;;;x
b_darrenfurt_adj;Darrenfurtian;;darrenfurter;;;;;;;;;;;x
b_dergelstein;Dergelstein;Dergelstein;Dergelstein;;Dergelstein;;;;;;;;;x
b_dergelstein_adj;Dergelsteinian;;dergelsteiner;;;;;;;;;;;x
b_dergelstein_2;Dergelstein;Dergelstein;Dergelstein;;Dergelstein;;;;;;;;;x
b_dergelstein_2_adj;Dergelsteinian;;dergelsteiner;;;;;;;;;;;x
b_dergelstein_3;Dergelstein;Dergelstein;Dergelstein;;Dergelstein;;;;;;;;;x
b_dergelstein_3_adj;Dergelsteinian;;dergelsteiner;;;;;;;;;;;x
b_donfanger;Donfanger;Donfanger;Donfanger;;Donfanger;;;;;;;;;x
b_donfanger_adj;Donfangerian;;donfangerer;;;;;;;;;;;x
b_donfanger_2;Donfanger;Donfanger;Donfanger;;Donfanger;;;;;;;;;x
b_donfanger_2_adj;Donfangerian;;donfangerer;;;;;;;;;;;x
b_donfanger_3;Donfanger;Donfanger;Donfanger;;Donfanger;;;;;;;;;x
b_donfanger_3_adj;Donfangerian;;donfangerer;;;;;;;;;;;x
b_donfanger_4;Donfanger;Donfanger;Donfanger;;Donfanger;;;;;;;;;x
b_donfanger_4_adj;Donfangerian;;donfangerer;;;;;;;;;;;x
b_donfanger_5;Donfanger;Donfanger;Donfanger;;Donfanger;;;;;;;;;x
b_donfanger_5_adj;Donfangerian;;donfangerer;;;;;;;;;;;x
b_dornensee;Dornensee;Dornensee;Dornensee;;Dornensee;;;;;;;;;x
b_dornensee_adj;Dornenseean;;dornenser;;;;;;;;;;;x
b_dornensee_2;Dornensee;Dornensee;Dornensee;;Dornensee;;;;;;;;;x
b_dornensee_2_adj;Dornenseean;;dornenser;;;;;;;;;;;x
b_dornensee_3;Dornensee;Dornensee;Dornensee;;Dornensee;;;;;;;;;x
b_dornensee_3_adj;Dornenseean;;dornenser;;;;;;;;;;;x
b_dorp;Dorp;Dorp;Dorp;;Dorp;;;;;;;;;x
b_dorp_adj;Dorpian;;dorper;;;;;;;;;;;x
b_dragenfels;Dragenfels;Dragenfels;Dragenfels;;Dragenfels;;;;;;;;;x
b_dragenfels_adj;Dragenfelsian;;dragenfelser;;;;;;;;;;;x
b_duersten_darrenfurt;Dürsten-Darrenfurt;Dürsten-Darrenfurt;Dürsten-Darrenfurt;;Dürsten-Darrenfurt;;;;;;;;;x
b_duersten_darrenfurt_adj;Dürsten-Darrenfurtian;;dürsten-darrenfurter;;;;;;;;;;;x
b_duersten_darrenfurt_2;Dürsten-Darrenfurt;Dürsten-Darrenfurt;Dürsten-Darrenfurt;;Dürsten-Darrenfurt;;;;;;;;;x
b_duersten_darrenfurt_2_adj;Dürsten-Darrenfurtian;;dürsten-darrenfurter;;;;;;;;;;;x
b_dunkelsfarn;Dunkelsfarn;Dunkelsfarn;Dunkelsfarn;;Dunkelsfarn;;;;;;;;;x
b_dunkelsfarn_adj;Dunkelsfarnian;;dunkelsfarner;;;;;;;;;;;x
b_dunkelsfarn_2;Dunkelsfarn;Dunkelsfarn;Dunkelsfarn;;Dunkelsfarn;;;;;;;;;x
b_dunkelsfarn_2_adj;Dunkelsfarnian;;dunkelsfarner;;;;;;;;;;;x
b_dunkelsfarn_3;Dunkelsfarn;Dunkelsfarn;Dunkelsfarn;;Dunkelsfarn;;;;;;;;;x
b_dunkelsfarn_3_adj;Dunkelsfarnian;;dunkelsfarner;;;;;;;;;;;x
b_dunkelsfarn_4;Dunkelsfarn;Dunkelsfarn;Dunkelsfarn;;Dunkelsfarn;;;;;;;;;x
b_dunkelsfarn_4_adj;Dunkelsfarnian;;dunkelsfarner;;;;;;;;;;;x
b_dunkelsfarn_5;Dunkelsfarn;Dunkelsfarn;Dunkelsfarn;;Dunkelsfarn;;;;;;;;;x
b_dunkelsfarn_5_adj;Dunkelsfarnian;;dunkelsfarner;;;;;;;;;;;x
b_ebenhain;Ebenhain;Ebenhain;Ebenhain;;Ebenhain;;;;;;;;;x
b_ebenhain_adj;Ebenhainian;;ebenhainer;;;;;;;;;;;x
b_efferdsblick;Efferdsblick;Efferdsblick;Efferdsblick;;Efferdsblick;;;;;;;;;x
b_efferdsblick_adj;Efferdsblickian;;efferdsblicker;;;;;;;;;;;x
b_emmeranstreu;Emmeranstreu;Emmeranstreu;Emmeranstreu;;Emmeranstreu;;;;;;;;;x
b_emmeranstreu_adj;Emmeranstrian;;emmeranstrer;;;;;;;;;;;x
b_erlenstamm;Erlenstamm;Erlenstamm;Erlenstamm;;Erlenstamm;;;;;;;;;x
b_erlenstamm_adj;Erlenstammian;;erlenstammer;;;;;;;;;;;x
b_erlenstamm_2;Erlenstamm;Erlenstamm;Erlenstamm;;Erlenstamm;;;;;;;;;x
b_erlenstamm_2_adj;Erlenstammian;;erlenstammer;;;;;;;;;;;x
b_erlenstamm_3;Erlenstamm;Erlenstamm;Erlenstamm;;Erlenstamm;;;;;;;;;x
b_erlenstamm_3_adj;Erlenstammian;;erlenstammer;;;;;;;;;;;x
b_eslamsgrund;Eslamsgrund;Eslamsgrund;Eslamsgrund;;Eslamsgrund;;;;;;;;;x
b_eslamsgrund_adj;Eslamsgrundian;;eslamsgrunder;;;;;;;;;;;x
b_eslamsgrund_2;Eslamsgrund;Eslamsgrund;Eslamsgrund;;Eslamsgrund;;;;;;;;;x
b_eslamsgrund_2_adj;Eslamsgrundian;;eslamsgrunder;;;;;;;;;;;x
b_eslamsgrund_3;Eslamsgrund;Eslamsgrund;Eslamsgrund;;Eslamsgrund;;;;;;;;;x
b_eslamsgrund_3_adj;Eslamsgrundian;;eslamsgrunder;;;;;;;;;;;x
b_eslamskesh;Eslamskesh;Eslamskesh;Eslamskesh;;Eslamskesh;;;;;;;;;x
b_eslamskesh_adj;Eslamskeshian;;eslamskesher;;;;;;;;;;;x
b_eslamsroden;Eslamsroden;Eslamsroden;Eslamsroden;;Eslamsroden;;;;;;;;;x
b_eslamsroden_adj;Eslamsrodenian;;eslamsrodener;;;;;;;;;;;x
b_eslamsroden_2;Eslamsroden;Eslamsroden;Eslamsroden;;Eslamsroden;;;;;;;;;x
b_eslamsroden_2_adj;Eslamsrodenian;;eslamsrodener;;;;;;;;;;;x
b_eslamsroden_3;Eslamsroden;Eslamsroden;Eslamsroden;;Eslamsroden;;;;;;;;;x
b_eslamsroden_3_adj;Eslamsrodenian;;eslamsrodener;;;;;;;;;;;x
b_eslamsroden_4;Eslamsroden;Eslamsroden;Eslamsroden;;Eslamsroden;;;;;;;;;x
b_eslamsroden_4_adj;Eslamsrodenian;;eslamsrodener;;;;;;;;;;;x
b_essental;Essental;Essental;Essental;;Essental;;;;;;;;;x
b_essental_adj;Essentalian;;essentaler;;;;;;;;;;;x
b_eychgras;Eychgras;Eychgras;Eychgras;;Eychgras;;;;;;;;;x
b_eychgras_adj;Eychgrasian;;eychgraser;;;;;;;;;;;x
b_falkenstein;Falkenstein;Falkenstein;Falkenstein;;Falkenstein;;;;;;;;;x
b_falkenstein_adj;Falkensteinian;;falkensteiner;;;;;;;;;;;x
b_falkenstein_2;Falkenstein;Falkenstein;Falkenstein;;Falkenstein;;;;;;;;;x
b_falkenstein_2_adj;Falkensteinian;;falkensteiner;;;;;;;;;;;x
b_falkenstein_3;Falkenstein;Falkenstein;Falkenstein;;Falkenstein;;;;;;;;;x
b_falkenstein_3_adj;Falkensteinian;;falkensteiner;;;;;;;;;;;x
b_falkenwind;Falkenwind;Falkenwind;Falkenwind;;Falkenwind;;;;;;;;;x
b_falkenwind_adj;Falkenwindian;;falkenwinder;;;;;;;;;;;x
b_fandolesch;Fandolesch;Fandolesch;Fandolesch;;Fandolesch;;;;;;;;;x
b_fandolesch_adj;Fandoleschian;;fandolescher;;;;;;;;;;;x
b_feidewald;Feidewald;Feidewald;Feidewald;;Feidewald;;;;;;;;;x
b_feidewald_adj;Feidewaldian;;feidewalder;;;;;;;;;;;x
b_feidewald_2;Feidewald;Feidewald;Feidewald;;Feidewald;;;;;;;;;x
b_feidewald_2_adj;Feidewaldian;;feidewalder;;;;;;;;;;;x
b_feidewald_3;Feidewald;Feidewald;Feidewald;;Feidewald;;;;;;;;;x
b_feidewald_3_adj;Feidewaldian;;feidewalder;;;;;;;;;;;x
b_feidewald_4;Feidewald;Feidewald;Feidewald;;Feidewald;;;;;;;;;x
b_feidewald_4_adj;Feidewaldian;;feidewalder;;;;;;;;;;;x
b_feldharsch;Feldharsch;Feldharsch;Feldharsch;;Feldharsch;;;;;;;;;x
b_feldharsch_adj;Feldharschian;;feldharscher;;;;;;;;;;;x
b_feldharsch_2;Feldharsch;Feldharsch;Feldharsch;;Feldharsch;;;;;;;;;x
b_feldharsch_2_adj;Feldharschian;;feldharscher;;;;;;;;;;;x
b_feldharsch_3;Feldharsch;Feldharsch;Feldharsch;;Feldharsch;;;;;;;;;x
b_feldharsch_3_adj;Feldharschian;;feldharscher;;;;;;;;;;;x
b_felsentor;Felsentor;Felsentor;Felsentor;;Felsentor;;;;;;;;;x
b_felsentor_adj;Felsentorian;;felsentorer;;;;;;;;;;;x
b_ferkina;Ferkina;Ferkina;Ferkina;;Ferkina;;;;;;;;;x
b_ferkina_adj;Ferkinan;;ferkiner;;;;;;;;;;;x
b_ferkinaschreck;Ferkinaschreck;Ferkinaschreck;Ferkinaschreck;;Ferkinaschreck;;;;;;;;;x
b_ferkinaschreck_adj;Ferkinaschreckian;;ferkinaschrecker;;;;;;;;;;;x
b_finkenbach;Finkenbach;Finkenbach;Finkenbach;;Finkenbach;;;;;;;;;x
b_finkenbach_adj;Finkenbachian;;finkenbacher;;;;;;;;;;;x
b_finster;Finster;Finster;Finster;;Finster;;;;;;;;;x
b_finster_adj;Finsterian;;finsterer;;;;;;;;;;;x
b_finsterkamm;Finsterkamm;Finsterkamm;Finsterkamm;;Finsterkamm;;;;;;;;;x
b_finsterkamm_adj;Finsterkammian;;finsterkammer;;;;;;;;;;;x
b_finsterkamm_2;Finsterkamm;Finsterkamm;Finsterkamm;;Finsterkamm;;;;;;;;;x
b_finsterkamm_2_adj;Finsterkammian;;finsterkammer;;;;;;;;;;;x
b_finsterkamm_3;Finsterkamm;Finsterkamm;Finsterkamm;;Finsterkamm;;;;;;;;;x
b_finsterkamm_3_adj;Finsterkammian;;finsterkammer;;;;;;;;;;;x
b_foehrenstein;Föhrenstein;Föhrenstein;Föhrenstein;;Föhrenstein;;;;;;;;;x
b_foehrenstein_adj;Föhrensteinian;;föhrensteiner;;;;;;;;;;;x
b_freudenstein;Freudenstein;Freudenstein;Freudenstein;;Freudenstein;;;;;;;;;x
b_freudenstein_adj;Freudensteinian;;freudensteiner;;;;;;;;;;;x
b_friedburg;Friedburg;Friedburg;Friedburg;;Friedburg;;;;;;;;;x
b_friedburg_adj;Friedburgian;;friedburger;;;;;;;;;;;x
b_gallestra;Gallestra;Gallestra;Gallestra;;Gallestra;;;;;;;;;x
b_gallestra_adj;Gallestran;;gallestrer;;;;;;;;;;;x
b_gallstein;Gallstein;Gallstein;Gallstein;;Gallstein;;;;;;;;;x
b_gallstein_adj;Gallsteinian;;gallsteiner;;;;;;;;;;;x
b_gansbach;Gansbach;Gansbach;Gansbach;;Gansbach;;;;;;;;;x
b_gansbach_adj;Gansbachian;;gansbacher;;;;;;;;;;;x
b_gansefried;Gansefried;Gansefried;Gansefried;;Gansefried;;;;;;;;;x
b_gansefried_adj;Gansefriedian;;gansefrieder;;;;;;;;;;;x
b_gantersruh;Gantersruh;Gantersruh;Gantersruh;;Gantersruh;;;;;;;;;x
b_gantersruh_adj;Gantersruhian;;gantersruher;;;;;;;;;;;x
b_gassel;Gassel;Gassel;Gassel;;Gassel;;;;;;;;;x
b_gassel_adj;Gasselian;;gasseler;;;;;;;;;;;x
b_gerbental;Gerbental;Gerbental;Gerbental;;Gerbental;;;;;;;;;x
b_gerbental_adj;Gerbentalian;;gerbentaler;;;;;;;;;;;x
b_gesselingen;Gesselingen;Gesselingen;Gesselingen;;Gesselingen;;;;;;;;;x
b_gesselingen_adj;Gesselingenian;;gesselingener;;;;;;;;;;;x
b_gnitzenkuhl;Gnitzenkuhl;Gnitzenkuhl;Gnitzenkuhl;;Gnitzenkuhl;;;;;;;;;x
b_gnitzenkuhl_adj;Gnitzenkuhlian;;gnitzenkuhler;;;;;;;;;;;x
b_gnitzenkuhl_2;Gnitzenkuhl;Gnitzenkuhl;Gnitzenkuhl;;Gnitzenkuhl;;;;;;;;;x
b_gnitzenkuhl_2_adj;Gnitzenkuhlian;;gnitzenkuhler;;;;;;;;;;;x
b_gnitzenkuhl_3;Gnitzenkuhl;Gnitzenkuhl;Gnitzenkuhl;;Gnitzenkuhl;;;;;;;;;x
b_gnitzenkuhl_3_adj;Gnitzenkuhlian;;gnitzenkuhler;;;;;;;;;;;x
b_goldenstein;Goldenstein;Goldenstein;Goldenstein;;Goldenstein;;;;;;;;;x
b_goldenstein_adj;Goldensteinian;;goldensteiner;;;;;;;;;;;x
b_goldenstein_2;Goldenstein;Goldenstein;Goldenstein;;Goldenstein;;;;;;;;;x
b_goldenstein_2_adj;Goldensteinian;;goldensteiner;;;;;;;;;;;x
b_gorgan;Gorgan;Gorgan;Gorgan;;Gorgan;;;;;;;;;x
b_gorgan_adj;Gorganian;;gorganer;;;;;;;;;;;x
b_grafenfels;Grafenfels;Grafenfels;Grafenfels;;Grafenfels;;;;;;;;;x
b_grafenfels_adj;Grafenfelsian;;grafenfelser;;;;;;;;;;;x
b_grafenstein;Grafenstein;Grafenstein;Grafenstein;;Grafenstein;;;;;;;;;x
b_grafenstein_adj;Grafensteinian;;grafensteiner;;;;;;;;;;;x
b_greifenberg;Greifenberg;Greifenberg;Greifenberg;;Greifenberg;;;;;;;;;x
b_greifenberg_adj;Greifenbergian;;greifenberger;;;;;;;;;;;x
b_greifenberg_2;Greifenberg;Greifenberg;Greifenberg;;Greifenberg;;;;;;;;;x
b_greifenberg_2_adj;Greifenbergian;;greifenberger;;;;;;;;;;;x
b_greifenberg_3;Greifenberg;Greifenberg;Greifenberg;;Greifenberg;;;;;;;;;x
b_greifenberg_3_adj;Greifenbergian;;greifenberger;;;;;;;;;;;x
b_greifenfurt;Greifenfurt;Greifenfurt;Greifenfurt;;Greifenfurt;;;;;;;;;x
b_greifenfurt_adj;Greifenfurtian;;greifenfurter;;;;;;;;;;;x
b_greifenfurt_2;Greifenfurt;Greifenfurt;Greifenfurt;;Greifenfurt;;;;;;;;;x
b_greifenfurt_2_adj;Greifenfurtian;;greifenfurter;;;;;;;;;;;x
b_greifenhorst;Greifenhorst;Greifenhorst;Greifenhorst;;Greifenhorst;;;;;;;;;x
b_greifenhorst_adj;Greifenhorstian;;greifenhorster;;;;;;;;;;;x
b_greifenhorst_2;Greifenhorst;Greifenhorst;Greifenhorst;;Greifenhorst;;;;;;;;;x
b_greifenhorst_2_adj;Greifenhorstian;;greifenhorster;;;;;;;;;;;x
b_greifenhorst_3;Greifenhorst;Greifenhorst;Greifenhorst;;Greifenhorst;;;;;;;;;x
b_greifenhorst_3_adj;Greifenhorstian;;greifenhorster;;;;;;;;;;;x
b_greifenhorst_4;Greifenhorst;Greifenhorst;Greifenhorst;;Greifenhorst;;;;;;;;;x
b_greifenhorst_4_adj;Greifenhorstian;;greifenhorster;;;;;;;;;;;x
b_greupelwacht;Greupelwacht;Greupelwacht;Greupelwacht;;Greupelwacht;;;;;;;;;x
b_greupelwacht_adj;Greupelwachtian;;greupelwachter;;;;;;;;;;;x
b_grollenburg;Grollenburg;Grollenburg;Grollenburg;;Grollenburg;;;;;;;;;x
b_grollenburg_adj;Grollenburgian;;grollenburger;;;;;;;;;;;x
b_grossgurvanshof;Grossgurvanshof;Grossgurvanshof;Grossgurvanshof;;Grossgurvanshof;;;;;;;;;x
b_grossgurvanshof_adj;Grossgurvanshofian;;grossgurvanshofer;;;;;;;;;;;x
b_gruenwarte;Grünwarte;Grünwarte;Grünwarte;;Grünwarte;;;;;;;;;x
b_gruenwarte_adj;Grünwartean;;grünwarter;;;;;;;;;;;x
b_gueldenfeldt;Güldenfeldt;Güldenfeldt;Güldenfeldt;;Güldenfeldt;;;;;;;;;x
b_gueldenfeldt_adj;Güldenfeldtian;;güldenfeldter;;;;;;;;;;;x
b_haagenrode;Haagenrode;Haagenrode;Haagenrode;;Haagenrode;;;;;;;;;x
b_haagenrode_adj;Haagenrodean;;haagenroder;;;;;;;;;;;x
b_haagenstein;Haagenstein;Haagenstein;Haagenstein;;Haagenstein;;;;;;;;;x
b_haagenstein_adj;Haagensteinian;;haagensteiner;;;;;;;;;;;x
b_hahnendorf;Hahnendorf;Hahnendorf;Hahnendorf;;Hahnendorf;;;;;;;;;x
b_hahnendorf_adj;Hahnendorfian;;hahnendorfer;;;;;;;;;;;x
b_hahnenfels;Hahnenfels;Hahnenfels;Hahnenfels;;Hahnenfels;;;;;;;;;x
b_hahnenfels_adj;Hahnenfelsian;;hahnenfelser;;;;;;;;;;;x
b_halhof;Halhof;Halhof;Halhof;;Halhof;;;;;;;;;x
b_halhof_adj;Halhofian;;halhofer;;;;;;;;;;;x
b_hall_of_sun;Hall of Sun;Hall of Sun;Hall of Sun;;Hall of Sun;;;;;;;;;x
b_hall_of_sun_adj;Hall of Sunian;;Hall of Suner;;;;;;;;;;;x
b_hallklee;Hallklee;Hallklee;Hallklee;;Hallklee;;;;;;;;;x
b_hallklee_adj;Hallkleean;;hallkler;;;;;;;;;;;x
b_halmengarth;Halmengarth;Halmengarth;Halmengarth;;Halmengarth;;;;;;;;;x
b_halmengarth_adj;Halmengarthian;;halmengarther;;;;;;;;;;;x
b_halsmark;Halsmark;Halsmark;Halsmark;;Halsmark;;;;;;;;;x
b_halsmark_adj;Halsmarkian;;halsmarker;;;;;;;;;;;x
b_hartsteen;Hartsteen;Hartsteen;Hartsteen;;Hartsteen;;;;;;;;;x
b_hartsteen_adj;Hartsteenian;;hartsteener;;;;;;;;;;;x
b_hartsteen_2;Hartsteen;Hartsteen;Hartsteen;;Hartsteen;;;;;;;;;x
b_hartsteen_2_adj;Hartsteenian;;hartsteener;;;;;;;;;;;x
b_hartsteen_3;Hartsteen;Hartsteen;Hartsteen;;Hartsteen;;;;;;;;;x
b_hartsteen_3_adj;Hartsteenian;;hartsteener;;;;;;;;;;;x
b_haselhain;Haselhain;Haselhain;Haselhain;;Haselhain;;;;;;;;;x
b_haselhain_adj;Haselhainian;;haselhainer;;;;;;;;;;;x
b_haselhain_2;Haselhain;Haselhain;Haselhain;;Haselhain;;;;;;;;;x
b_haselhain_2_adj;Haselhainian;;haselhainer;;;;;;;;;;;x
b_haselhain_3;Haselhain;Haselhain;Haselhain;;Haselhain;;;;;;;;;x
b_haselhain_3_adj;Haselhainian;;haselhainer;;;;;;;;;;;x
b_hasenfeld;Hasenfeld;Hasenfeld;Hasenfeld;;Hasenfeld;;;;;;;;;x
b_hasenfeld_adj;Hasenfeldian;;hasenfelder;;;;;;;;;;;x
b_hasenfeld_2;Hasenfeld;Hasenfeld;Hasenfeld;;Hasenfeld;;;;;;;;;x
b_hasenfeld_2_adj;Hasenfeldian;;hasenfelder;;;;;;;;;;;x
b_hasenfeld_3;Hasenfeld;Hasenfeld;Hasenfeld;;Hasenfeld;;;;;;;;;x
b_hasenfeld_3_adj;Hasenfeldian;;hasenfelder;;;;;;;;;;;x
b_hausen;Hausen;Hausen;Hausen;;Hausen;;;;;;;;;x
b_hausen_adj;Hausenian;;hausener;;;;;;;;;;;x
b_helberge;Helberge;Helberge;Helberge;;Helberge;;;;;;;;;x
b_helberge_adj;Helbergean;;helberger;;;;;;;;;;;x
b_helbrache;Helbrache;Helbrache;Helbrache;;Helbrache;;;;;;;;;x
b_helbrache_adj;Helbrachean;;helbracher;;;;;;;;;;;x
b_helbrache_2;Helbrache;Helbrache;Helbrache;;Helbrache;;;;;;;;;x
