#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_ingerimmsschlund;Ingerimmsschlund;Ingerimmsschlund;Ingerimmsschlund;;Ingerimmsschlund;;;;;;;;;x
c_ingerimmsschlund_adj;Ingerimmsschlundian;;ingerimmsschlunder;;;;;;;;;;;x
c_kressenburg;Kressenburg;Kressenburg;Kressenburg;;Kressenburg;;;;;;;;;x
c_kressenburg_adj;Kressenburgian;;kressenburger;;;;;;;;;;;x
c_linara;Linara;Linara;Linara;;Linara;;;;;;;;;x
c_linara_adj;Linaran;;linarer;;;;;;;;;;;x
c_mardershoeh;Mardershöh;Mardershöh;Mardershöh;;Mardershöh;;;;;;;;;x
c_mardershoeh_adj;Mardershöhian;;mardershöher;;;;;;;;;;;x
c_natzungen;Natzungen;Natzungen;Natzungen;;Natzungen;;;;;;;;;x
c_natzungen_adj;Natzungenian;;natzungener;;;;;;;;;;;x
c_nebelstein;Nebelstein;Nebelstein;Nebelstein;;Nebelstein;;;;;;;;;x
c_nebelstein_adj;Nebelsteinian;;nebelsteiner;;;;;;;;;;;x
c_neerbusch;Neerbusch;Neerbusch;Neerbusch;;Neerbusch;;;;;;;;;x
c_neerbusch_adj;Neerbuschian;;neerbuscher;;;;;;;;;;;x
c_ochsenblut;Ochsenblut;Ochsenblut;Ochsenblut;;Ochsenblut;;;;;;;;;x
c_ochsenblut_adj;Ochsenblutian;;ochsenbluter;;;;;;;;;;;x
c_perrinmarsch;Perrinmarsch;Perrinmarsch;Perrinmarsch;;Perrinmarsch;;;;;;;;;x
c_perrinmarsch_adj;Perrinmarschian;;perrinmarscher;;;;;;;;;;;x
c_quastenbroich;Quastenbroich;Quastenbroich;Quastenbroich;;Quastenbroich;;;;;;;;;x
c_quastenbroich_adj;Quastenbroichian;;quastenbroicher;;;;;;;;;;;x
c_rabensbrueck;Rabensbrück;Rabensbrück;Rabensbrück;;Rabensbrück;;;;;;;;;x
c_rabensbrueck_adj;Rabensbrückian;;rabensbrücker;;;;;;;;;;;x
c_randersburg;Randersburg;Randersburg;Randersburg;;Randersburg;;;;;;;;;x
c_randersburg_adj;Randersburgian;;randersburger;;;;;;;;;;;x
c_raulsmark;Raulsmark;Raulsmark;Raulsmark;;Raulsmark;;;;;;;;;x
c_raulsmark_adj;Raulsmarkian;;raulsmarker;;;;;;;;;;;x
c_reichsgau;Reichsgau;Reichsgau;Reichsgau;;Reichsgau;;;;;;;;;x
c_reichsgau_adj;Reichsgian;;reichsger;;;;;;;;;;;x
c_retogau;Retogau;Retogau;Retogau;;Retogau;;;;;;;;;x
c_retogau_adj;Retogian;;retoger;;;;;;;;;;;x
c_rubreth;Rubreth;Rubreth;Rubreth;;Rubreth;;;;;;;;;x
c_rubreth_adj;Rubrethian;;rubrether;;;;;;;;;;;x
c_ruchin;Ruchin;Ruchin;Ruchin;;Ruchin;;;;;;;;;x
c_ruchin_adj;Ruchinian;;ruchiner;;;;;;;;;;;x
c_schwanenbruch;Schwanenbruch;Schwanenbruch;Schwanenbruch;;Schwanenbruch;;;;;;;;;x
c_schwanenbruch_adj;Schwanenbruchian;;schwanenbrucher;;;;;;;;;;;x
c_schwarztannen;Schwarztannen;Schwarztannen;Schwarztannen;;Schwarztannen;;;;;;;;;x
c_schwarztannen_adj;Schwarztannenian;;schwarztannener;;;;;;;;;;;x
c_serrinmoor;Serrinmoor;Serrinmoor;Serrinmoor;;Serrinmoor;;;;;;;;;x
c_serrinmoor_adj;Serrinmoorian;;serrinmoorer;;;;;;;;;;;x
c_sertis;Sertis;Sertis;Sertis;;Sertis;;;;;;;;;x
c_sertis_adj;Sertisian;;sertiser;;;;;;;;;;;x
c_silz;Silz;Silz;Silz;;Silz;;;;;;;;;x
c_silz_adj;Silzian;;silzer;;;;;;;;;;;x
c_sturmfels;Sturmfels;Sturmfels;Sturmfels;;Sturmfels;;;;;;;;;x
c_sturmfels_adj;Sturmfelsian;;sturmfelser;;;;;;;;;;;x
c_syrrenholt;Syrrenholt;Syrrenholt;Syrrenholt;;Syrrenholt;;;;;;;;;x
c_syrrenholt_adj;Syrrenholtian;;syrrenholter;;;;;;;;;;;x
c_tannwirk;Tannwirk;Tannwirk;Tannwirk;;Tannwirk;;;;;;;;;x
c_tannwirk_adj;Tannwirkian;;tannwirker;;;;;;;;;;;x
c_viehwiesen;Viehwiesen;Viehwiesen;Viehwiesen;;Viehwiesen;;;;;;;;;x
c_viehwiesen_adj;Viehwiesenian;;viehwiesener;;;;;;;;;;;x
c_waldfang;Waldfang;Waldfang;Waldfang;;Waldfang;;;;;;;;;x
c_waldfang_adj;Waldfangian;;waldfanger;;;;;;;;;;;x
c_wasserburg;Wasserburg;Wasserburg;Wasserburg;;Wasserburg;;;;;;;;;x
c_wasserburg_adj;Wasserburgian;;wasserburger;;;;;;;;;;;x
c_weihenhorst;Weihenhorst;Weihenhorst;Weihenhorst;;Weihenhorst;;;;;;;;;x
c_weihenhorst_adj;Weihenhorstian;;weihenhorster;;;;;;;;;;;x
c_weissbarun;Weissbarûn;Weissbarûn;Weissbarûn;;Weissbarûn;;;;;;;;;x
c_weissbarun_adj;Weissbarûnian;;weissbarûner;;;;;;;;;;;x
c_zagbar;Zagbar;Zagbar;Zagbar;;Zagbar;;;;;;;;;x
c_zagbar_adj;Zagbarian;;zagbarer;;;;;;;;;;;x
c_zalgo;Zalgo;Zalgo;Zalgo;;Zalgo;;;;;;;;;x
c_zalgo_adj;Zalgian;;zalger;;;;;;;;;;;x
