#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_aiwiallsfest_4;Aiwiallsfest;Aiwiallsfest;Aiwiallsfest;;Aiwiallsfest;;;;;;;;;x
b_aiwiallsfest_4_adj;Aiwiallsfestian;;aiwiallsfester;;;;;;;;;;;x
b_albengau;Albengau;Albengau;Albengau;;Albengau;;;;;;;;;x
b_albengau_adj;Albengian;;albenger;;;;;;;;;;;x
b_albengau_2;Albengau;Albengau;Albengau;;Albengau;;;;;;;;;x
b_albengau_2_adj;Albengian;;albenger;;;;;;;;;;;x
b_albengau_3;Albengau;Albengau;Albengau;;Albengau;;;;;;;;;x
b_albengau_3_adj;Albengian;;albenger;;;;;;;;;;;x
b_albengau_4;Albengau;Albengau;Albengau;;Albengau;;;;;;;;;x
b_albengau_4_adj;Albengian;;albenger;;;;;;;;;;;x
b_albenhus;Albenhus;Albenhus;Albenhus;;Albenhus;;;;;;;;;x
b_albenhus_adj;Albenhusian;;albenhuser;;;;;;;;;;;x
b_albenhus_2;Albenhus;Albenhus;Albenhus;;Albenhus;;;;;;;;;x
b_albenhus_2_adj;Albenhusian;;albenhuser;;;;;;;;;;;x
b_albenhus_3;Albenhus;Albenhus;Albenhus;;Albenhus;;;;;;;;;x
b_albenhus_3_adj;Albenhusian;;albenhuser;;;;;;;;;;;x
b_albenhus_4;Albenhus;Albenhus;Albenhus;;Albenhus;;;;;;;;;x
b_albenhus_4_adj;Albenhusian;;albenhuser;;;;;;;;;;;x
b_albentrutz;Albentrutz;Albentrutz;Albentrutz;;Albentrutz;;;;;;;;;x
b_albentrutz_adj;Albentrutzian;;albentrutzer;;;;;;;;;;;x
b_albentrutz_2;Albentrutz;Albentrutz;Albentrutz;;Albentrutz;;;;;;;;;x
b_albentrutz_2_adj;Albentrutzian;;albentrutzer;;;;;;;;;;;x
b_albentrutz_3;Albentrutz;Albentrutz;Albentrutz;;Albentrutz;;;;;;;;;x
b_albentrutz_3_adj;Albentrutzian;;albentrutzer;;;;;;;;;;;x
b_albentrutz_4;Albentrutz;Albentrutz;Albentrutz;;Albentrutz;;;;;;;;;x
b_albentrutz_4_adj;Albentrutzian;;albentrutzer;;;;;;;;;;;x
b_albersrode;Albersrode;Albersrode;Albersrode;;Albersrode;;;;;;;;;x
b_albersrode_adj;Albersrodean;;albersroder;;;;;;;;;;;x
b_albersrode_2;Albersrode;Albersrode;Albersrode;;Albersrode;;;;;;;;;x
b_albersrode_2_adj;Albersrodean;;albersroder;;;;;;;;;;;x
b_albersrode_3;Albersrode;Albersrode;Albersrode;;Albersrode;;;;;;;;;x
b_albersrode_3_adj;Albersrodean;;albersroder;;;;;;;;;;;x
b_albersrode_4;Albersrode;Albersrode;Albersrode;;Albersrode;;;;;;;;;x
b_albersrode_4_adj;Albersrodean;;albersroder;;;;;;;;;;;x
b_alriksmark;Alriksmark;Alriksmark;Alriksmark;;Alriksmark;;;;;;;;;x
b_alriksmark_adj;Alriksmarkian;;alriksmarker;;;;;;;;;;;x
b_alriksmark_2;Alriksmark;Alriksmark;Alriksmark;;Alriksmark;;;;;;;;;x
b_alriksmark_2_adj;Alriksmarkian;;alriksmarker;;;;;;;;;;;x
b_alriksmark_3;Alriksmark;Alriksmark;Alriksmark;;Alriksmark;;;;;;;;;x
b_alriksmark_3_adj;Alriksmarkian;;alriksmarker;;;;;;;;;;;x
b_alriksmark_4;Alriksmark;Alriksmark;Alriksmark;;Alriksmark;;;;;;;;;x
b_alriksmark_4_adj;Alriksmarkian;;alriksmarker;;;;;;;;;;;x
b_alst;Alst;Alst;Alst;;Alst;;;;;;;;;x
b_alst_adj;Alstian;;alster;;;;;;;;;;;x
b_alst_2;Alst;Alst;Alst;;Alst;;;;;;;;;x
b_alst_2_adj;Alstian;;alster;;;;;;;;;;;x
b_alst_3;Alst;Alst;Alst;;Alst;;;;;;;;;x
b_alst_3_adj;Alstian;;alster;;;;;;;;;;;x
b_alst_4;Alst;Alst;Alst;;Alst;;;;;;;;;x
b_alst_4_adj;Alstian;;alster;;;;;;;;;;;x
b_altenfaehr;Altenfaehr;Altenfaehr;Altenfaehr;;Altenfaehr;;;;;;;;;x
b_altenfaehr_adj;Altenfaehrian;;altenfaehrer;;;;;;;;;;;x
b_altenfaehr_2;Altenfaehr;Altenfaehr;Altenfaehr;;Altenfaehr;;;;;;;;;x
b_altenfaehr_2_adj;Altenfaehrian;;altenfaehrer;;;;;;;;;;;x
b_altenfaehr_3;Altenfaehr;Altenfaehr;Altenfaehr;;Altenfaehr;;;;;;;;;x
b_altenfaehr_3_adj;Altenfaehrian;;altenfaehrer;;;;;;;;;;;x
b_altenfaehr_4;Altenfaehr;Altenfaehr;Altenfaehr;;Altenfaehr;;;;;;;;;x
b_altenfaehr_4_adj;Altenfaehrian;;altenfaehrer;;;;;;;;;;;x
b_altentrallop;Altentrallop;Altentrallop;Altentrallop;;Altentrallop;;;;;;;;;x
b_altentrallop_adj;Altentrallopian;;altentralloper;;;;;;;;;;;x
b_altentrallop_2;Altentrallop;Altentrallop;Altentrallop;;Altentrallop;;;;;;;;;x
b_altentrallop_2_adj;Altentrallopian;;altentralloper;;;;;;;;;;;x
b_altentrallop_3;Altentrallop;Altentrallop;Altentrallop;;Altentrallop;;;;;;;;;x
b_altentrallop_3_adj;Altentrallopian;;altentralloper;;;;;;;;;;;x
b_altentrallop_4;Altentrallop;Altentrallop;Altentrallop;;Altentrallop;;;;;;;;;x
b_altentrallop_4_adj;Altentrallopian;;altentralloper;;;;;;;;;;;x
b_altzoll;Altzoll;Altzoll;Altzoll;;Altzoll;;;;;;;;;x
b_altzoll_adj;Altzollian;;altzoller;;;;;;;;;;;x
b_altzoll_2;Altzoll;Altzoll;Altzoll;;Altzoll;;;;;;;;;x
b_altzoll_2_adj;Altzollian;;altzoller;;;;;;;;;;;x
b_altzoll_3;Altzoll;Altzoll;Altzoll;;Altzoll;;;;;;;;;x
b_altzoll_3_adj;Altzollian;;altzoller;;;;;;;;;;;x
b_altzoll_4;Altzoll;Altzoll;Altzoll;;Altzoll;;;;;;;;;x
b_altzoll_4_adj;Altzollian;;altzoller;;;;;;;;;;;x
b_amaristan;Amaristan;Amaristan;Amaristan;;Amaristan;;;;;;;;;x
b_amaristan_adj;Amaristanian;;amaristaner;;;;;;;;;;;x
b_amaristan_2;Amaristan;Amaristan;Amaristan;;Amaristan;;;;;;;;;x
b_amaristan_2_adj;Amaristanian;;amaristaner;;;;;;;;;;;x
b_amaristan_3;Amaristan;Amaristan;Amaristan;;Amaristan;;;;;;;;;x
b_amaristan_3_adj;Amaristanian;;amaristaner;;;;;;;;;;;x
b_amaristan_4;Amaristan;Amaristan;Amaristan;;Amaristan;;;;;;;;;x
b_amaristan_4_adj;Amaristanian;;amaristaner;;;;;;;;;;;x
b_ambelmund;Ambelmund;Ambelmund;Ambelmund;;Ambelmund;;;;;;;;;x
b_ambelmund_adj;Ambelmundian;;ambelmunder;;;;;;;;;;;x
b_ambelmund_2;Ambelmund;Ambelmund;Ambelmund;;Ambelmund;;;;;;;;;x
b_ambelmund_2_adj;Ambelmundian;;ambelmunder;;;;;;;;;;;x
b_ambelmund_3;Ambelmund;Ambelmund;Ambelmund;;Ambelmund;;;;;;;;;x
b_ambelmund_3_adj;Ambelmundian;;ambelmunder;;;;;;;;;;;x
b_ambelmund_4;Ambelmund;Ambelmund;Ambelmund;;Ambelmund;;;;;;;;;x
b_ambelmund_4_adj;Ambelmundian;;ambelmunder;;;;;;;;;;;x
b_angbar;Angbar;Angbar;Angbar;;Angbar;;;;;;;;;x
b_angbar_adj;Angbarian;;angbarer;;;;;;;;;;;x
b_angbar_2;Angbar;Angbar;Angbar;;Angbar;;;;;;;;;x
b_angbar_2_adj;Angbarian;;angbarer;;;;;;;;;;;x
b_angbar_3;Angbar;Angbar;Angbar;;Angbar;;;;;;;;;x
b_angbar_3_adj;Angbarian;;angbarer;;;;;;;;;;;x
b_angbar_4;Angbar;Angbar;Angbar;;Angbar;;;;;;;;;x
b_angbar_4_adj;Angbarian;;angbarer;;;;;;;;;;;x
b_angroschsgau;Angroschsgau;Angroschsgau;Angroschsgau;;Angroschsgau;;;;;;;;;x
b_angroschsgau_adj;Angroschsgian;;angroschsger;;;;;;;;;;;x
b_angroschsgau_2;Angroschsgau;Angroschsgau;Angroschsgau;;Angroschsgau;;;;;;;;;x
b_angroschsgau_2_adj;Angroschsgian;;angroschsger;;;;;;;;;;;x
b_angroschsgau_3;Angroschsgau;Angroschsgau;Angroschsgau;;Angroschsgau;;;;;;;;;x
b_angroschsgau_3_adj;Angroschsgian;;angroschsger;;;;;;;;;;;x
b_angroschsgau_4;Angroschsgau;Angroschsgau;Angroschsgau;;Angroschsgau;;;;;;;;;x
b_angroschsgau_4_adj;Angroschsgian;;angroschsger;;;;;;;;;;;x
b_ankrabad;Ankrabad;Ankrabad;Ankrabad;;Ankrabad;;;;;;;;;x
b_ankrabad_adj;Ankrabadian;;ankrabader;;;;;;;;;;;x
b_ankrabad_2;Ankrabad;Ankrabad;Ankrabad;;Ankrabad;;;;;;;;;x
b_ankrabad_2_adj;Ankrabadian;;ankrabader;;;;;;;;;;;x
b_ankrabad_3;Ankrabad;Ankrabad;Ankrabad;;Ankrabad;;;;;;;;;x
b_ankrabad_3_adj;Ankrabadian;;ankrabader;;;;;;;;;;;x
b_ankrabad_4;Ankrabad;Ankrabad;Ankrabad;;Ankrabad;;;;;;;;;x
b_ankrabad_4_adj;Ankrabadian;;ankrabader;;;;;;;;;;;x
b_arraned;Arraned;Arraned;Arraned;;Arraned;;;;;;;;;x
b_arraned_adj;Arranedian;;arraneder;;;;;;;;;;;x
b_arraned_2;Arraned;Arraned;Arraned;;Arraned;;;;;;;;;x
b_arraned_2_adj;Arranedian;;arraneder;;;;;;;;;;;x
b_arraned_3;Arraned;Arraned;Arraned;;Arraned;;;;;;;;;x
b_arraned_3_adj;Arranedian;;arraneder;;;;;;;;;;;x
b_arraned_4;Arraned;Arraned;Arraned;;Arraned;;;;;;;;;x
b_arraned_4_adj;Arranedian;;arraneder;;;;;;;;;;;x
b_artesa;Artésa;Artésa;Artésa;;Artésa;;;;;;;;;x
b_artesa_adj;Artésan;;artéser;;;;;;;;;;;x
b_artesa_2;Artésa;Artésa;Artésa;;Artésa;;;;;;;;;x
b_artesa_2_adj;Artésan;;artéser;;;;;;;;;;;x
b_artesa_3;Artésa;Artésa;Artésa;;Artésa;;;;;;;;;x
b_artesa_3_adj;Artésan;;artéser;;;;;;;;;;;x
b_artesa_4;Artésa;Artésa;Artésa;;Artésa;;;;;;;;;x
b_artesa_4_adj;Artésan;;artéser;;;;;;;;;;;x
b_arvepass;Arvepass;Arvepass;Arvepass;;Arvepass;;;;;;;;;x
b_arvepass_adj;Arvepassian;;arvepasser;;;;;;;;;;;x
b_arvepass_2;Arvepass;Arvepass;Arvepass;;Arvepass;;;;;;;;;x
b_arvepass_2_adj;Arvepassian;;arvepasser;;;;;;;;;;;x
b_arvepass_3;Arvepass;Arvepass;Arvepass;;Arvepass;;;;;;;;;x
b_arvepass_3_adj;Arvepassian;;arvepasser;;;;;;;;;;;x
b_arvepass_4;Arvepass;Arvepass;Arvepass;;Arvepass;;;;;;;;;x
b_arvepass_4_adj;Arvepassian;;arvepasser;;;;;;;;;;;x
b_aschenfeld;Aschenfeld;Aschenfeld;Aschenfeld;;Aschenfeld;;;;;;;;;x
b_aschenfeld_adj;Aschenfeldian;;aschenfelder;;;;;;;;;;;x
b_aschenfeld_2;Aschenfeld;Aschenfeld;Aschenfeld;;Aschenfeld;;;;;;;;;x
b_aschenfeld_2_adj;Aschenfeldian;;aschenfelder;;;;;;;;;;;x
b_aschenfeld_3;Aschenfeld;Aschenfeld;Aschenfeld;;Aschenfeld;;;;;;;;;x
b_aschenfeld_3_adj;Aschenfeldian;;aschenfelder;;;;;;;;;;;x
b_aschenfeld_4;Aschenfeld;Aschenfeld;Aschenfeld;;Aschenfeld;;;;;;;;;x
b_aschenfeld_4_adj;Aschenfeldian;;aschenfelder;;;;;;;;;;;x
b_auersbrueck;Auersbrück;Auersbrück;Auersbrück;;Auersbrück;;;;;;;;;x
b_auersbrueck_adj;Auersbrückian;;auersbrücker;;;;;;;;;;;x
b_auersbrueck_2;Auersbrück;Auersbrück;Auersbrück;;Auersbrück;;;;;;;;;x
b_auersbrueck_2_adj;Auersbrückian;;auersbrücker;;;;;;;;;;;x
b_auersbrueck_3;Auersbrück;Auersbrück;Auersbrück;;Auersbrück;;;;;;;;;x
b_auersbrueck_3_adj;Auersbrückian;;auersbrücker;;;;;;;;;;;x
b_auersbrueck_4;Auersbrück;Auersbrück;Auersbrück;;Auersbrück;;;;;;;;;x
b_auersbrueck_4_adj;Auersbrückian;;auersbrücker;;;;;;;;;;;x
b_awallakand;Awallakand;Awallakand;Awallakand;;Awallakand;;;;;;;;;x
b_awallakand_adj;Awallakandian;;awallakander;;;;;;;;;;;x
b_awallakand_2;Awallakand;Awallakand;Awallakand;;Awallakand;;;;;;;;;x
b_awallakand_2_adj;Awallakandian;;awallakander;;;;;;;;;;;x
b_awallakand_3;Awallakand;Awallakand;Awallakand;;Awallakand;;;;;;;;;x
b_awallakand_3_adj;Awallakandian;;awallakander;;;;;;;;;;;x
b_awallakand_4;Awallakand;Awallakand;Awallakand;;Awallakand;;;;;;;;;x
b_awallakand_4_adj;Awallakandian;;awallakander;;;;;;;;;;;x
b_baburin;Baburin;Baburin;Baburin;;Baburin;;;;;;;;;x
b_baburin_adj;Baburinian;;baburiner;;;;;;;;;;;x
b_baburin_2;Baburin;Baburin;Baburin;;Baburin;;;;;;;;;x
b_baburin_2_adj;Baburinian;;baburiner;;;;;;;;;;;x
b_baburin_3;Baburin;Baburin;Baburin;;Baburin;;;;;;;;;x
b_baburin_3_adj;Baburinian;;baburiner;;;;;;;;;;;x
b_baburin_4;Baburin;Baburin;Baburin;;Baburin;;;;;;;;;x
b_baburin_4_adj;Baburinian;;baburiner;;;;;;;;;;;x
b_baerenau;Bärenau;Bärenau;Bärenau;;Bärenau;;;;;;;;;x
b_baerenau_adj;Bärenian;;bärener;;;;;;;;;;;x
b_baerenau_2;Bärenau;Bärenau;Bärenau;;Bärenau;;;;;;;;;x
b_baerenau_2_adj;Bärenian;;bärener;;;;;;;;;;;x
b_baerenau_3;Bärenau;Bärenau;Bärenau;;Bärenau;;;;;;;;;x
b_baerenau_3_adj;Bärenian;;bärener;;;;;;;;;;;x
b_baerenau_4;Bärenau;Bärenau;Bärenau;;Bärenau;;;;;;;;;x
b_baerenau_4_adj;Bärenian;;bärener;;;;;;;;;;;x
b_baerenfang;Bärenfang;Bärenfang;Bärenfang;;Bärenfang;;;;;;;;;x
b_baerenfang_adj;Bärenfangian;;bärenfanger;;;;;;;;;;;x
b_baerenfang_2;Bärenfang;Bärenfang;Bärenfang;;Bärenfang;;;;;;;;;x
b_baerenfang_2_adj;Bärenfangian;;bärenfanger;;;;;;;;;;;x
b_baerenfang_3;Bärenfang;Bärenfang;Bärenfang;;Bärenfang;;;;;;;;;x
b_baerenfang_3_adj;Bärenfangian;;bärenfanger;;;;;;;;;;;x
b_baerenfang_4;Bärenfang;Bärenfang;Bärenfang;;Bärenfang;;;;;;;;;x
b_baerenfang_4_adj;Bärenfangian;;bärenfanger;;;;;;;;;;;x
b_baerenklamm;Bärenklamm;Bärenklamm;Bärenklamm;;Bärenklamm;;;;;;;;;x
b_baerenklamm_adj;Bärenklammian;;bärenklammer;;;;;;;;;;;x
b_baerenklamm_2;Bärenklamm;Bärenklamm;Bärenklamm;;Bärenklamm;;;;;;;;;x
b_baerenklamm_2_adj;Bärenklammian;;bärenklammer;;;;;;;;;;;x
b_baerenklamm_3;Bärenklamm;Bärenklamm;Bärenklamm;;Bärenklamm;;;;;;;;;x
b_baerenklamm_3_adj;Bärenklammian;;bärenklammer;;;;;;;;;;;x
b_baerenklamm_4;Bärenklamm;Bärenklamm;Bärenklamm;;Bärenklamm;;;;;;;;;x
b_baerenklamm_4_adj;Bärenklammian;;bärenklammer;;;;;;;;;;;x
b_baliho;Baliho;Baliho;Baliho;;Baliho;;;;;;;;;x
b_baliho_adj;Balihian;;baliher;;;;;;;;;;;x
b_baliho_2;Baliho;Baliho;Baliho;;Baliho;;;;;;;;;x
b_baliho_2_adj;Balihian;;baliher;;;;;;;;;;;x
b_baliho_3;Baliho;Baliho;Baliho;;Baliho;;;;;;;;;x
b_baliho_3_adj;Balihian;;baliher;;;;;;;;;;;x
b_baliho_4;Baliho;Baliho;Baliho;;Baliho;;;;;;;;;x
b_baliho_4_adj;Balihian;;baliher;;;;;;;;;;;x
b_bangour;Bangour;Bangour;Bangour;;Bangour;;;;;;;;;x
b_bangour_adj;Bangourian;;bangourer;;;;;;;;;;;x
b_bangour_2;Bangour;Bangour;Bangour;;Bangour;;;;;;;;;x
b_bangour_2_adj;Bangourian;;bangourer;;;;;;;;;;;x
b_bangour_3;Bangour;Bangour;Bangour;;Bangour;;;;;;;;;x
b_bangour_3_adj;Bangourian;;bangourer;;;;;;;;;;;x
b_bangour_4;Bangour;Bangour;Bangour;;Bangour;;;;;;;;;x
b_bangour_4_adj;Bangourian;;bangourer;;;;;;;;;;;x
b_barbrueck;Barbrück;Barbrück;Barbrück;;Barbrück;;;;;;;;;x
b_barbrueck_adj;Barbrückian;;barbrücker;;;;;;;;;;;x
b_barbrueck_2;Barbrück;Barbrück;Barbrück;;Barbrück;;;;;;;;;x
b_barbrueck_2_adj;Barbrückian;;barbrücker;;;;;;;;;;;x
b_barbrueck_3;Barbrück;Barbrück;Barbrück;;Barbrück;;;;;;;;;x
b_barbrueck_3_adj;Barbrückian;;barbrücker;;;;;;;;;;;x
b_barbrueck_4;Barbrück;Barbrück;Barbrück;;Barbrück;;;;;;;;;x
b_barbrueck_4_adj;Barbrückian;;barbrücker;;;;;;;;;;;x
b_baruns_pappel;Baruns Pappel;Baruns Pappel;Baruns Pappel;;Baruns Pappel;;;;;;;;;x
b_baruns_pappel_adj;Baruns Pappelian;;Baruns Pappeler;;;;;;;;;;;x
b_baruns_pappel_2;Baruns Pappel;Baruns Pappel;Baruns Pappel;;Baruns Pappel;;;;;;;;;x
b_baruns_pappel_2_adj;Baruns Pappelian;;Baruns Pappeler;;;;;;;;;;;x
b_baruns_pappel_3;Baruns Pappel;Baruns Pappel;Baruns Pappel;;Baruns Pappel;;;;;;;;;x
b_baruns_pappel_3_adj;Baruns Pappelian;;Baruns Pappeler;;;;;;;;;;;x
b_baruns_pappel_4;Baruns Pappel;Baruns Pappel;Baruns Pappel;;Baruns Pappel;;;;;;;;;x
b_baruns_pappel_4_adj;Baruns Pappelian;;Baruns Pappeler;;;;;;;;;;;x
b_becherlingen;Becherlingen;Becherlingen;Becherlingen;;Becherlingen;;;;;;;;;x
b_becherlingen_adj;Becherlingenian;;becherlingener;;;;;;;;;;;x
b_becherlingen_2;Becherlingen;Becherlingen;Becherlingen;;Becherlingen;;;;;;;;;x
b_becherlingen_2_adj;Becherlingenian;;becherlingener;;;;;;;;;;;x
b_becherlingen_3;Becherlingen;Becherlingen;Becherlingen;;Becherlingen;;;;;;;;;x
b_becherlingen_3_adj;Becherlingenian;;becherlingener;;;;;;;;;;;x
b_becherlingen_4;Becherlingen;Becherlingen;Becherlingen;;Becherlingen;;;;;;;;;x
b_becherlingen_4_adj;Becherlingenian;;becherlingener;;;;;;;;;;;x
b_beilunk;Beilunk;Beilunk;Beilunk;;Beilunk;;;;;;;;;x
b_beilunk_adj;Beilunkian;;beilunker;;;;;;;;;;;x
b_beilunk_2;Beilunk;Beilunk;Beilunk;;Beilunk;;;;;;;;;x
b_beilunk_2_adj;Beilunkian;;beilunker;;;;;;;;;;;x
b_beilunk_3;Beilunk;Beilunk;Beilunk;;Beilunk;;;;;;;;;x
b_beilunk_3_adj;Beilunkian;;beilunker;;;;;;;;;;;x
b_beilunk_4;Beilunk;Beilunk;Beilunk;;Beilunk;;;;;;;;;x
b_beilunk_4_adj;Beilunkian;;beilunker;;;;;;;;;;;x
b_beonspfort;Beonspfort;Beonspfort;Beonspfort;;Beonspfort;;;;;;;;;x
b_beonspfort_adj;Beonspfortian;;beonspforter;;;;;;;;;;;x
b_beonspfort_2;Beonspfort;Beonspfort;Beonspfort;;Beonspfort;;;;;;;;;x
b_beonspfort_2_adj;Beonspfortian;;beonspforter;;;;;;;;;;;x
b_beonspfort_3;Beonspfort;Beonspfort;Beonspfort;;Beonspfort;;;;;;;;;x
b_beonspfort_3_adj;Beonspfortian;;beonspforter;;;;;;;;;;;x
b_beonspfort_4;Beonspfort;Beonspfort;Beonspfort;;Beonspfort;;;;;;;;;x
b_beonspfort_4_adj;Beonspfortian;;beonspforter;;;;;;;;;;;x
b_berg;Berg;Berg;Berg;;Berg;;;;;;;;;x
b_berg_adj;Bergian;;berger;;;;;;;;;;;x
b_berg_2;Berg;Berg;Berg;;Berg;;;;;;;;;x
b_berg_2_adj;Bergian;;berger;;;;;;;;;;;x
b_berg_3;Berg;Berg;Berg;;Berg;;;;;;;;;x
b_berg_3_adj;Bergian;;berger;;;;;;;;;;;x
b_berg_4;Berg;Berg;Berg;;Berg;;;;;;;;;x
b_berg_4_adj;Bergian;;berger;;;;;;;;;;;x
b_bergenshus;Bergenshus;Bergenshus;Bergenshus;;Bergenshus;;;;;;;;;x
b_bergenshus_adj;Bergenshusian;;bergenshuser;;;;;;;;;;;x
b_bergenshus_2;Bergenshus;Bergenshus;Bergenshus;;Bergenshus;;;;;;;;;x
b_bergenshus_2_adj;Bergenshusian;;bergenshuser;;;;;;;;;;;x
b_bergenshus_3;Bergenshus;Bergenshus;Bergenshus;;Bergenshus;;;;;;;;;x
b_bergenshus_3_adj;Bergenshusian;;bergenshuser;;;;;;;;;;;x
b_bergenshus_4;Bergenshus;Bergenshus;Bergenshus;;Bergenshus;;;;;;;;;x
b_bergenshus_4_adj;Bergenshusian;;bergenshuser;;;;;;;;;;;x
b_bergthann;Bergthann;Bergthann;Bergthann;;Bergthann;;;;;;;;;x
b_bergthann_adj;Bergthannian;;bergthanner;;;;;;;;;;;x
b_bergthann_2;Bergthann;Bergthann;Bergthann;;Bergthann;;;;;;;;;x
b_bergthann_2_adj;Bergthannian;;bergthanner;;;;;;;;;;;x
b_bergthann_3;Bergthann;Bergthann;Bergthann;;Bergthann;;;;;;;;;x
b_bergthann_3_adj;Bergthannian;;bergthanner;;;;;;;;;;;x
